169928011	402761
170045011	562084
170059011	405130
170060011	405115
170062011	405183
170064011	100991
170064011	405115
170066011	405115
170092011	216307
170121011	205205
170121011	216424
170121011	216670
170134011	509822
170159011	503020
170173011	503044
170192011	405258
170211011	210461
170212011	112859
170218011	405348
170222011	216559
170223011	216579
170224011	216539
170225011	216519
170227011	111791
170227011	216640
170230011	304766
170232011	405387
170233011	563786
170236011	304781
170240011	112849
170240011	112859
170241011	111791
170242011	112849
170244011	563790
170246011	215759
170246011	502467
170246011	502468
170263011	503054
170285011	216467
170356011	210182
170356011	505410
170361011	205193
170362011	101828
170365011	205194
170365011	205198
170372011	551695
170385011	101828
170385011	205202
170392011	216307
170432011	208259
170446011	204788
170461011	209969
170475011	408122
170478011	402786
170478011	402850
170478011	408122
170478011	564023
170481011	101061
170489011	101061
170489011	112849
170489011	205207
170494011	101061
170494011	201540
170494011	408122
170498011	568458
170499011	408122
170502011	401619
170506011	100670
170506011	204748
170520011	101061
170563011	100632
170563011	215951
170563011	501098
170565011	112779
170566011	565675
170572011	112779
170572011	565623
170574011	216016
170578011	204748
170581011	216044
170583011	565622
170589011	216022
170589011	216027
170604011	401520
170604011	565627
170607011	204748
170608011	565622
170609011	216027
170611011	101833
170611011	565674
170624011	100670
170624011	565622
170625011	100670
170625011	201460
170625011	208238
170628011	101801
170628011	112779
170628011	210159
170628011	401619
170638011	112779
170646011	100632
170647011	100670
170650011	505519
170650011	505522
